Timestamp,CPU_Usage(%),Memory_Usage(%),Disk_Usage(%),Network_RX(KB),Network_TX(KB)
2024-10-01 14:58:45,47.1,30.0536
2024-10-01 14:58:51,3.4,29.8998
2024-10-01 14:58:56,7.3,30.0915
2024-10-01 14:59:01,22.9,30.1636
2024-10-01 14:59:07,76.7,30.7347
2024-10-01 14:59:12,36.4,30.6788
2024-10-01 14:59:18,68.4,30.7289
